"vidid","adview"
"VID_1582",5
"VID_14403",6
"VID_9916",4
"VID_21763",11
"VID_19126",6
"VID_20631",5
"VID_9577",2
"VID_7170",7
"VID_1334",11
"VID_18537",4
"VID_4341",4
"VID_19408",3
"VID_18330",5
"VID_8528",3
"VID_11628",3
"VID_3444",6
"VID_6934",3
"VID_11638",4
"VID_12731",3
"VID_17261",5
"VID_8181",3
"VID_485",11
"VID_19748",3
"VID_17180",4
"VID_11171",4
"VID_4561",3
"VID_8483",3
"VID_12085",4
"VID_21003",5
"VID_17589",6
"VID_6507",5
"VID_15101",5
"VID_5576",4
"VID_2828",2
"VID_17756",273
"VID_17893",3
"VID_8745",4
"VID_23565",3
"VID_11642",4
"VID_10176",5
"VID_22978",11
"VID_5276",3
"VID_19178",8
"VID_8917",6
"VID_6830",3
"VID_12984",3
"VID_14382",3
"VID_23092",3
"VID_20337",7
"VID_8155",2
"VID_9254",8
"VID_14477",7
"VID_9412",4
"VID_21525",5
"VID_16779",3
"VID_6980",3
"VID_23676",3
"VID_4620",2
"VID_9444",3
"VID_19245",3
"VID_23079",2
"VID_19440",5
"VID_12843",2
"VID_10535",5
"VID_4454",4
"VID_19838",2
"VID_15979",3
"VID_5131",8
"VID_16914",4
"VID_3565",4
"VID_9250",5
"VID_9319",2
"VID_8579",4
"VID_12492",8
"VID_11274",5
"VID_344",4
"VID_12326",6
"VID_20844",8
"VID_12795",3
"VID_1880",10
"VID_9528",3
"VID_15000",4
"VID_13555",3
"VID_23007",4
"VID_21730",4
"VID_14800",4
"VID_20283",4
"VID_15092",6
"VID_11319",5
"VID_14250",3
"VID_15481",5
"VID_2275",2
"VID_19697",3
"VID_17907",3
"VID_3482",3
"VID_11970",9
"VID_447",3
"VID_15075",8
"VID_16514",23
"VID_8305",3
"VID_12219",5
"VID_14358",4
"VID_771",2
"VID_11177",5
"VID_16404",8
"VID_1384",4
"VID_7461",6
"VID_6715",14
"VID_3756",7
"VID_11198",3
"VID_21752",3
"VID_60",6
"VID_529",7
"VID_19721",2
"VID_15164",3
"VID_6683",2
"VID_11137",3
"VID_20212",13
"VID_12844",5
"VID_6439",4
"VID_8543",2
"VID_18672",4
"VID_18178",4
"VID_23567",3
"VID_5316",4
"VID_14029",3
"VID_17924",6
"VID_17516",11
"VID_10619",2
"VID_13580",4
"VID_13923",2
"VID_10723",2
"VID_15057",2
"VID_17841",7
"VID_22968",37
"VID_791",4
"VID_617",3
"VID_4383",4
"VID_23611",4
"VID_20396",8
"VID_2123",13
"VID_5815",3
"VID_3671",4
"VID_802",4
"VID_17002",3
"VID_10565",5
"VID_6828",5
"VID_6426",4
"VID_16005",3
"VID_8947",5
"VID_149",3
"VID_9661",4
"VID_3674",4
"VID_9102",3
"VID_23375",3
"VID_6236",4
"VID_9935",5
"VID_15403",8
"VID_2985",2
"VID_13620",148
"VID_2093",2
"VID_3067",2
"VID_6724",5
"VID_10706",2
"VID_12871",4
"VID_2523",3
"VID_17781",4
"VID_15348",3
"VID_262",3
"VID_11547",5
"VID_1121",705
"VID_402",4
"VID_8223",6
"VID_22197",3
"VID_10907",4
"VID_7503",4
"VID_5978",3
"VID_5952",4
"VID_916",3
"VID_16769",22
"VID_2954",4
"VID_4046",3
"VID_17053",5
"VID_5404",4
"VID_7077",3
"VID_84",4
"VID_17087",3
"VID_5579",4
"VID_14726",4
"VID_17621",6
"VID_5885",2
"VID_20203",3
"VID_7701",11
"VID_20099",6
"VID_3236",3
"VID_19013",2
"VID_21688",7
"VID_13544",4
"VID_15586",8
"VID_6249",12
"VID_3969",4
"VID_2728",4
"VID_12235",4
"VID_16067",3
"VID_15083",4
"VID_21143",25
"VID_7389",4
"VID_7405",3
"VID_19975",7
"VID_13595",3
"VID_19444",5
"VID_17191",5
"VID_13991",5
"VID_12365",6
"VID_2629",15
"VID_9543",4
"VID_17398",4
"VID_16943",3
"VID_3972",10
"VID_18675",3
"VID_3624",4
"VID_5407",4
"VID_15170",4
"VID_8886",5
"VID_10579",4
"VID_6658",4
"VID_22386",8
"VID_18513",4
"VID_19074",3
"VID_8524",10
"VID_12135",5
"VID_1718",9
"VID_7412",3
"VID_8309",5
"VID_182",2
"VID_13436",5
"VID_16904",2
"VID_13214",3
"VID_294",6
"VID_8478",5
"VID_10481",3
"VID_18958",3
"VID_12424",3
"VID_9387",7
"VID_10460",5
"VID_7164",7
"VID_4706",4
"VID_14480",29
"VID_1446",4
"VID_1995",4
"VID_2425",3
"VID_22544",3
"VID_11975",3
"VID_675",5
"VID_19755",4
"VID_10646",1515
"VID_2549",2
"VID_5480",4
"VID_4514",5
"VID_10899",5
"VID_3573",3
"VID_5753",5
"VID_23596",3
"VID_16203",3
"VID_2463",3
"VID_21807",5
"VID_16103",4
"VID_21266",3
"VID_5365",4
"VID_7497",4
"VID_13829",5
"VID_18382",8
"VID_5014",4
"VID_19879",11
"VID_20333",7
"VID_23578",4
"VID_2338",4
"VID_8743",2
"VID_15709",3
"VID_16774",4
"VID_2756",2
"VID_20158",2
"VID_15226",4
"VID_15620",3
"VID_15878",7
"VID_13221",4
"VID_9764",4
"VID_1130",11
"VID_13049",2
"VID_1953",7
"VID_10645",2
"VID_3810",4
"VID_3280",4
"VID_4655",4
"VID_20083",4
"VID_22404",5
"VID_2978",4
"VID_22782",5
"VID_18288",3
"VID_20440",2
"VID_6156",8
"VID_15748",3
"VID_8635",854
"VID_23031",11
"VID_7806",3
"VID_11158",3
"VID_3708",4
"VID_21878",9
"VID_23630",41
"VID_13965",6
"VID_21867",7
"VID_21630",19
"VID_10037",12
"VID_5425",4
"VID_6579",4
"VID_5783",4
"VID_19091",2
"VID_250",2
"VID_13899",5
"VID_20798",7
"VID_1969",2
"VID_4460",4
"VID_21761",5
"VID_13914",4
"VID_5083",3
"VID_12574",5
"VID_11835",17
"VID_16824",4
"VID_22797",8
"VID_7920",2
"VID_17282",3
"VID_16013",3
"VID_11445",5
"VID_11855",3
"VID_11652",5
"VID_14294",3
"VID_4043",4
"VID_4360",4
"VID_9338",4
"VID_3401",3
"VID_656",3
"VID_17280",4
"VID_1791",4
"VID_9731",3
"VID_16630",3
"VID_17694",5
"VID_14683",3
"VID_1854",6
"VID_2142",10
"VID_4338",3
"VID_17744",4
"VID_2867",10
"VID_20972",3
"VID_22792",9
"VID_4274",4
"VID_20146",7
"VID_18434",3
"VID_9708",167
"VID_5536",5
"VID_22983",4
"VID_17625",6
"VID_16869",3
"VID_22047",12
"VID_3140",3
"VID_3813",4
"VID_3999",4
"VID_20787",3
"VID_11409",7
"VID_20163",44
"VID_22369",5
"VID_7500",5
"VID_7724",7
"VID_20622",5
"VID_18177",9
"VID_4787",7
"VID_2530",3
"VID_23542",5
"VID_6939",4
"VID_19746",3
"VID_19366",6
"VID_7090",12
"VID_12786",5
"VID_10466",8
"VID_21665",12
"VID_4258",10
"VID_19098",2
"VID_17372",12
"VID_19771",16
"VID_1521",3
"VID_19360",10
"VID_10218",3
"VID_4273",4
"VID_19121",3
"VID_4504",6
"VID_7872",5
"VID_8376",3
"VID_13006",4
"VID_9889",6
"VID_11601",6
"VID_12677",4
"VID_3941",4
"VID_14479",5
"VID_10233",7914
"VID_22319",4
"VID_6651",3
"VID_11533",3
"VID_8788",3
"VID_21046",3
"VID_3618",3
"VID_7785",3
"VID_12889",5
"VID_15641",2
"VID_10320",5
"VID_3075",2
"VID_10421",4
"VID_21437",6
"VID_3389",3
"VID_22527",12
"VID_476",2
"VID_6802",4
"VID_6450",4
"VID_10408",4
"VID_20323",5
"VID_19756",13
"VID_19544",16
"VID_29",2
"VID_15618",4
"VID_23702",4
"VID_15624",4
"VID_19539",3
"VID_9836",6
"VID_19666",15
"VID_6113",10
"VID_12918",3
"VID_20877",10
"VID_15887",186
"VID_8281",2
"VID_10546",4
"VID_16654",3
"VID_23331",7
"VID_13612",11
"VID_14676",7
"VID_10086",3
"VID_19352",3
"VID_10072",3
"VID_10685",3
"VID_11811",10
"VID_13370",5
"VID_15195",5
"VID_8548",4
"VID_20518",21
"VID_19090",6
"VID_6508",4
"VID_20863",21
"VID_2418",2
"VID_17359",3
"VID_17189",5
"VID_20993",6
"VID_4455",3
"VID_6916",3
"VID_6176",4
"VID_22038",4
"VID_21913",5
"VID_17024",4
"VID_14160",7
"VID_19848",6
"VID_22308",26
"VID_15318",6
"VID_15886",5
"VID_15011",3
"VID_8404",2
"VID_16132",7
"VID_9328",5
"VID_22524",6
"VID_3491",3
"VID_22120",7
"VID_14351",4
"VID_19686",7
"VID_14035",3
"VID_6583",6
"VID_12274",5
"VID_12301",4
"VID_13408",20
"VID_21313",7
"VID_2367",3
"VID_14861",3
"VID_9910",3
"VID_11639",4
"VID_19814",4
"VID_7534",4
"VID_22291",6
"VID_3744",4
"VID_7588",3
"VID_12490",25
"VID_11462",3
"VID_7763",4
"VID_2775",3
"VID_16924",3
"VID_5175",4
"VID_18363",5
"VID_698",6
"VID_17321",4
"VID_4651",2
"VID_9566",4
"VID_14177",2
"VID_12566",4
"VID_12354",5
"VID_6053",3
"VID_23233",4
"VID_21906",4
"VID_1884",6
"VID_3635",5
"VID_17160",4
"VID_10798",17
"VID_1730",17
"VID_16601",4
"VID_11310",4
"VID_17445",4
"VID_8479",5
"VID_13055",3
"VID_18835",5
"VID_13783",4
"VID_11737",3
"VID_48",3
"VID_16453",26
"VID_18302",6
"VID_4140",3
"VID_2001",2
"VID_15636",3
"VID_14764",5
"VID_11110",4
"VID_13381",5
"VID_8468",3
"VID_11128",4
"VID_3666",3
"VID_18029",4
"VID_15330",4
"VID_3431",4
"VID_17766",5
"VID_22846",7
"VID_16463",3
"VID_21316",6
"VID_13310",4
"VID_8202",5
"VID_11210",2
"VID_14630",3
"VID_22366",5
"VID_2253",5
"VID_4197",5
"VID_21955",6
"VID_5113",3
"VID_5524",3
"VID_6349",4
"VID_21057",170
"VID_17348",3
"VID_5794",12
"VID_11215",2
"VID_2355",2
"VID_21793",4
"VID_6388",4
"VID_1393",2
"VID_17997",9
"VID_22688",5
"VID_4511",3
"VID_18605",12
"VID_2699",4
"VID_21101",3
"VID_19946",9
"VID_23078",3
"VID_2610",3
"VID_1859",6
"VID_3438",3
"VID_17493",52
"VID_18444",11
"VID_23656",6
"VID_1534",3
"VID_19611",20
"VID_1915",15
"VID_350",3
"VID_7003",3
"VID_21006",6
"VID_11266",3
"VID_9475",46
"VID_11371",3
"VID_17526",4
"VID_16317",4
"VID_1288",3
"VID_6290",4
"VID_11810",8
"VID_10363",3
"VID_19805",15
"VID_23149",3
"VID_20139",15
"VID_12653",3
"VID_23504",2
"VID_7720",4
"VID_19871",3
"VID_3364",3
"VID_21471",5
"VID_18057",19
"VID_8029",5
"VID_23746",3
"VID_1318",40
"VID_1237",6
"VID_12081",7
"VID_9786",28
"VID_16920",3
"VID_6533",8
"VID_6137",4
"VID_16261",3
"VID_15307",4
"VID_4312",3
"VID_3133",3
"VID_19877",3
"VID_9875",5
"VID_14567",4
"VID_6408",5
"VID_9941",4
"VID_8735",4
"VID_14373",6
"VID_1206",6
"VID_13749",3
"VID_1832",11
"VID_18021",5
"VID_11418",15
"VID_9425",4
"VID_4547",7
"VID_14830",15
"VID_14790",8
"VID_8135",3
"VID_14495",6
"VID_20656",4
"VID_12536",5
"VID_3827",3
"VID_16216",3
"VID_19271",16
"VID_14561",3
"VID_8007",5
"VID_7146",4
"VID_10217",66
"VID_829",3
"VID_15473",3
"VID_11235",3
"VID_7980",13
"VID_17478",3
"VID_15769",7
"VID_10817",4
"VID_18668",3
"VID_14181",6
"VID_5463",4
"VID_14925",3
"VID_6009",3
"VID_1866",2
"VID_2884",6
"VID_14846",8
"VID_21587",4
"VID_2516",3
"VID_16816",2
"VID_3317",3
"VID_7158",8
"VID_20684",2
"VID_20778",4
"VID_16845",5
"VID_15126",4
"VID_375",4
"VID_15560",4
"VID_7149",7
"VID_13632",4
"VID_11069",5
"VID_22745",16
"VID_22478",10
"VID_1479",7
"VID_17569",8
"VID_13769",5
"VID_8916",4
"VID_23544",3
"VID_3163",7
"VID_9516",4
"VID_12250",10
"VID_3682",4
"VID_17864",7
"VID_13035",9
"VID_9236",7
"VID_12820",10
"VID_6561",5
"VID_23555",4
"VID_4767",14
"VID_3419",7
"VID_6766",5
"VID_21078",8
"VID_4021",3
"VID_3228",3
"VID_21247",2
"VID_10223",7
"VID_21180",3
"VID_22032",3
"VID_21329",3
"VID_8011",5
"VID_22770",11
"VID_15059",8
"VID_19257",13
"VID_185",2
"VID_16802",5
"VID_17286",4
"VID_2703",19
"VID_13671",5
"VID_15125",5
"VID_10389",3
"VID_22094",4
"VID_9569",146
"VID_22338",6
"VID_19116",5
"VID_6127",4
"VID_21196",15
"VID_17866",14
"VID_9645",11
"VID_20530",4
"VID_13015",4
"VID_13441",4
"VID_17355",10
"VID_11003",4
"VID_17352",23
"VID_6990",2
"VID_16152",3
"VID_12898",6
"VID_10309",4
"VID_15334",6
"VID_8787",4
"VID_13369",4
"VID_13890",6
"VID_16104",4
"VID_14844",8
"VID_11280",3
"VID_13290",6
"VID_7508",4
"VID_15814",3
"VID_23261",2
"VID_12177",7
"VID_16219",4
"VID_20029",4
"VID_18308",3
"VID_6616",5
"VID_7179",5
"VID_6229",5
"VID_19741",3
"VID_5039",5
"VID_7367",3
"VID_13183",3
"VID_1833",4
"VID_4245",5
"VID_21702",4
"VID_4192",4
"VID_17959",3
"VID_5387",4
"VID_9648",5
"VID_17540",5
"VID_7064",3
"VID_1044",12
"VID_16251",3
"VID_2860",13
"VID_1119",3
"VID_18939",4
"VID_21036",6
"VID_10672",6
"VID_10391",4
"VID_17485",4
"VID_9306",5
"VID_819",3
"VID_19915",11
"VID_9189",5
"VID_13475",4
"VID_3698",4
"VID_11842",7
"VID_2057",2
"VID_10444",15
"VID_12534",4
"VID_14143",5
"VID_5637",3
"VID_8689",5
"VID_10135",2
"VID_1726",12
"VID_14122",4
"VID_14080",4
"VID_20129",5
"VID_19564",5
"VID_7206",17
"VID_2488",3
"VID_12342",5
"VID_849",4
"VID_11976",5
"VID_9936",2
"VID_6119",4
"VID_23735",6
"VID_6900",5
"VID_8143",5
"VID_23689",3
"VID_10727",2
"VID_13319",4
"VID_11538",3
"VID_23606",3
"VID_16780",3
"VID_16704",5
"VID_17689",2
"VID_13997",6
"VID_23252",3
"VID_2316",3
"VID_7160",13
"VID_20175",13
"VID_23646",2
"VID_6348",4
"VID_2251",12
"VID_12654",4
"VID_22706",10
"VID_14796",7084
"VID_51",9
"VID_973",14
"VID_16241",2
"VID_12269",5
"VID_19867",3
"VID_3289",4
"VID_18656",5
"VID_7118",6
"VID_23420",4
"VID_16163",3
"VID_15300",4
"VID_18321",33
"VID_19595",12
"VID_17240",5
"VID_7385",8
"VID_18598",2
"VID_10879",5
"VID_14115",3
"VID_21427",4
"VID_3758",7
"VID_3321",3
"VID_6045",4
"VID_20661",3
"VID_8711",3
"VID_18750",3
"VID_2458",2
"VID_5620",4
"VID_6824",3
"VID_22940",12
"VID_6425",3
"VID_17903",2
"VID_14416",3
"VID_2265",3
"VID_16740",4
"VID_17291",5
"VID_14944",2
"VID_13823",3
"VID_18886",4
"VID_12117",5
"VID_9560",2
"VID_8351",5
"VID_10423",5
"VID_1428",6
"VID_9201",4
"VID_20259",5
"VID_6723",4
"VID_14005",9
"VID_2982",4
"VID_16262",4
"VID_23535",4
"VID_1170",2
"VID_3334",4
"VID_240",2
"VID_11826",6
"VID_21086",17
"VID_19131",5
"VID_4413",2
"VID_18430",4
"VID_3705",15
"VID_1788",8
"VID_12413",4
"VID_18749",25
"VID_16182",2
"VID_1103",5
"VID_21448",2
"VID_1015",2
"VID_16883",4
"VID_7406",11
"VID_22175",3
"VID_205",4
"VID_3848",5
"VID_16058",2
"VID_3370",6
"VID_2145",8
"VID_6743",3
"VID_5430",8
"VID_18043",3
"VID_6515",4
"VID_18544",39
"VID_21075",3
"VID_10220",3
"VID_17715",4
"VID_125",8
"VID_19772",26
"VID_20878",14
"VID_11965",4
"VID_23718",3
"VID_15547",3
"VID_18641",3
"VID_20070",3
"VID_12694",3
"VID_19989",4
"VID_5880",3
"VID_18755",105
"VID_10949",4
"VID_1905",7
"VID_299",3
"VID_10501",4
"VID_11485",3
"VID_130",5
"VID_10001",7
"VID_1636",5
"VID_318",3
"VID_2602",8
"VID_2931",22
"VID_5852",3
"VID_8176",2
"VID_6542",4
"VID_17319",3
"VID_20087",7
"VID_507",3
"VID_11894",5
"VID_19732",9
"VID_5818",3
"VID_22864",17
"VID_8551",3
"VID_5465",3
"VID_20524",6
"VID_12829",11
"VID_3114",5
"VID_7754",4
"VID_3466",3
"VID_13560",5
"VID_12048",7
"VID_16210",3
"VID_19455",4
"VID_16049",2
"VID_19659",9
"VID_19451",9
"VID_14956",4
"VID_13957",4
"VID_12402",3
"VID_18369",5
"VID_7985",4
"VID_16796",2
"VID_2746",37
"VID_10415",4
"VID_16194",2
"VID_23129",4
"VID_516",5
"VID_17525",4
"VID_17972",6
"VID_7927",4
"VID_2944",3
"VID_8195",2
"VID_18973",9
"VID_5849",4
"VID_8494",5
